area_code,area_name,geography,period,indicator,household_rooms,measure,unit,value
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,2
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,0
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,0
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,11
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,184
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),4 rooms,Count,Households,55
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),5 rooms,Count,Households,346
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),6 rooms,Count,Households,52
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),7 rooms,Count,Households,24
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,8
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,2
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,1
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,185
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,200
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),4 rooms,Count,Households,204
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),5 rooms,Count,Households,89
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),6 rooms,Count,Households,39
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),7 rooms,Count,Households,4
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,3
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,0
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,2
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,112
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,174
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),4 rooms,Count,Households,344
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),5 rooms,Count,Households,82
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),6 rooms,Count,Households,12
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),7 rooms,Count,Households,5
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,2
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,2
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,2
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,82
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,300
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),4 rooms,Count,Households,281
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),5 rooms,Count,Households,282
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),6 rooms,Count,Households,27
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),7 rooms,Count,Households,15
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,2
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,0
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,0
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,27
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,44
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),4 rooms,Count,Households,30
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),5 rooms,Count,Households,406
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),6 rooms,Count,Households,66
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),7 rooms,Count,Households,15
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),8 rooms,Count,Households,4
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),9 or more rooms,Count,Households,1
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),1 room,Count,Households,0
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),2 rooms,Count,Households,6
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,Number of rooms in household spaces with at least one usual resident (Valuation Office Agency definition),3 rooms,Count,Households,47
