PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ElectoralAreaURI,ElectoralAreaLabel,CandidateSurname,CandidateForenames,CommonlyUsedSurname,CommonlyUsedForenames,PoliticalPartyURI,PoliticalPartyLabel,CandidatesDescription,VotesWon,Elected,VotesCast,EligibleElectorate,BallotsRejectedOfficialMark,BallotsRejectedMultipleVote,BallotsRejectedIdentification,BallotsRejectedInPart,BallotsRejectedUnmarked,PercentageTurnout,InfoURL,ReturningOfficer,ElectoralDept,ContactEmail,ContactTel
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,COOKE,Lisa Jane,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,965,NOT ELECTED,3197,7681,9,1,0,0,1,41.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,NACHIAPPAN,Ramasamy,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,150,NOT ELECTED,3197,7681,9,1,0,0,1,41.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,REGAN,Paul,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,279,NOT ELECTED,3197,7681,9,1,0,0,1,41.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,ZUK,Gerald Alan,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,86,NOT ELECTED,3197,7681,9,1,0,0,1,41.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,COOK,James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,287,NOT ELECTED,3787,8322,0,0,0,0,13,45.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,COUPE,Jonathan Russell,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,915,NOT ELECTED,3787,8322,0,0,0,0,13,45.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,PROCTER,Shirley Blair,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,2203,ELECTED,3787,8322,0,0,0,0,13,45.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,SUTHERLAND,Norman Ian,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,152,NOT ELECTED,3787,8322,0,0,0,0,13,45.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,WOODWARD,Timothy John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,217,NOT ELECTED,3787,8322,0,0,0,0,13,45.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,CORDINGLEY,Michael John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1703,ELECTED,2620,8391,0,1,0,0,13,31.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,DEAN,Adam Kenneth,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,129,NOT ELECTED,2620,8391,0,1,0,0,13,31.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,MARTIN,Seamus,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,212,NOT ELECTED,2620,8391,0,1,0,0,13,31.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,PARKER,Gareth Adam,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,310,NOT ELECTED,2620,8391,0,1,0,0,13,31.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,WADSWORTH,Jennie Patricia,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,252,NOT ELECTED,2620,8391,0,1,0,0,13,31.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,BOYSEN,Margaret Hamilton,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,313,NOT ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,HESSION,Jessica Jane,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,196,NOT ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,MORGAN,David James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1613,ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,ROYLE,Ian,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,144,NOT ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,TAYLOR,Sandra,NA,NA,NA,Independent,NA,164,NOT ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,TWINEY,Barbara Ruth,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour and Co-operative Party,NA,378,NOT ELECTED,2817,7362,0,1,0,0,7,38.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,FRASS,William Daniel Colin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,555,NOT ELECTED,2973,7394,0,1,28,0,0,40.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,LEICESTER,Stephen Edward,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,512,NOT ELECTED,2973,7394,0,1,28,0,0,40.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,SLATER,Benjamin Duncan,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,447,NOT ELECTED,2973,7394,0,1,28,0,0,40.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,YOUNG,Patricia Beatrix,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1430,ELECTED,2973,7394,0,1,28,0,0,40.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,DUFFIELD,Anne Christine,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,2150,ELECTED,3242,9098,0,5,0,0,27,35.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,FRYER,Anna Corrina,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,318,NOT ELECTED,3242,9098,0,5,0,0,27,35.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,MIYA,Adam Ahmad,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,336,NOT ELECTED,3242,9098,0,5,0,0,27,35.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,WESTBROOK,Margaret Emily,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,406,NOT ELECTED,3242,9098,0,5,0,0,27,35.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
