Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG19057,Del Panno Grant to Seed Studios,"Seed Studios will commission an experienced facilitator, for the project History in the Making.",GBP,,1250,,2019-05-31,,,,12,GB-CHC-1172658,Seed Studios,1172658,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19058,Inclusive Neighbourhood Grant to SKILLZ FC,Skillz FC wish to run a holiday club for young people aged 5-16 during the 2019 school summer holidays,GBP,,500,,2019-05-31,,,,12,360G-trafford-skillz_fc,SKILLZ FC,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19059,Del Panno Grant to Theatre of the Senses,The project will provide new fields of opportunities for volunteers to take on a range of roles and responsibilities. ,GBP,,2184,,2019-05-31,,,,12,GB-COH-12201647,Theatre of the Senses,,12201647,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19060,Inclusive Neighbourhood Grant to Trafford Domestic Abuse Services,"The project that we wish to be funded is the Healing Hearts women's group which was set up to support vulnerable women, especially those from hard to reach communities, who have or are experiencing domestic abuse. ",GBP,,1904.53,,2019-05-31,,,,12,GB-CHC-1120983,Trafford Domestic Abuse Services ,1120983,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19061,Inclusive Neighbourhood Grant to Altrincham College Parental Association,Host a 'Multicultural and Diversity day' for pupils at Altrincham College,GBP,,500,,2019-08-13,,,,12,360G-trafford-altrincham_college_pta,Altrincham College PTA,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19062,Inclusive Neighbourhood Grant to Collaborative Women UK CIC,The Collaborative Women Community - no woman living in distress,GBP,,2000,,2019-08-13,,,,12,GB-COH-09085624,Collaborative Women UK CIC,,09085624,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19063,Inclusive Neighbourhood Grant to  Community Revival UK(LTD),"Let's Talk Well Being"" workshops would offer practical and socialising opportunities for 20-25 BME women who are hard to reach with low English language skills and qualifications. ",GBP,,1900,,2019-08-13,,,,12,GB-COH-05674292,Community Revival UK(LTD),,05674292,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19064,Inclusive Neighbourhood Grant to Everyone Can,Host an extra special gaming session for the disabled children that attend our gaming sessions at our Technology & Gaming Centre in Sale.,GBP,,500,,2019-08-13,,,,12,GB-CHC-1053961,Everyone Can,1053961,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19065,Inclusive Neighbourhood Grant to friends for life,Christmas card exchange scheme - to help everyone feel valued during the festive season,GBP,,406,,2019-08-13,,,,12,360G-trafford-friends_for_life,friends for life,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19066,Inclusive Neighbourhood Grant to Friends of Seymour Park,Funding to maintain cleaner park initative,GBP,,550,,2019-08-13,,,,12,360G-trafford-friends_of_seymour_park,Friends of Seymour Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19067,Inclusive Neighbourhood Grant to Friends Of Urmston Station ( FOURS),Two project in 2020. Floral Display and Schools Artwork,GBP,,2000,,2019-08-13,,,,12,360G-trafford-friends_of_urmston_station_fours,Friends Of Urmston Station (FOURS),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19068,Inclusive Neighbourhood Grant to Kids in Space CIC,Encourages children and young people to learn about what has been so far achieved relating to exploring the Earth's Moon since the manned landing 50 years ago.,GBP,,1890,,2019-08-13,,,,12,GB-COH-09284707,Kids in Space CIC,,09284707,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19069,Inclusive Neighbourhood Grant to  Old Trafford Drone Club,"Aims to provide a safe environment whereby vulnerable young people can learn to expand their horizons, skills and employment prospects. ",GBP,,1995.2,,2019-08-13,,,,12,360G-trafford-old_trafford_drone_club,Old Trafford Drone Club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19070,Inclusive Neighbourhood Grant to Pegasus Riding for the Disabled,Replenish our stock of personalised T-shirts and sweatshirts for our volunteers and riders to wear during our sessions and when representing Pegasus RDA at events or for fundraising purposes.,GBP,,752.02,,2019-08-13,,,,12,360G-trafford-pegasus_riding_for_the_disabled,Pegasus Riding for the Disabled,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19071,Inclusive Neighbourhood Grant to Ryebank Trafford Residents Association,"We want to tidy and improve the rough ground at the end of Ryebank Road, Firswood, provide seating etc.",GBP,,2000,,2019-08-13,,,,12,360G-trafford-ryebank_trafford_residents_association,Ryebank Trafford Residents Association,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19072,Inclusive Neighbourhood Grant to Social Lites WI,Christmas Concert,GBP,,450,,2019-08-13,,,,12,360G-trafford-social_lites_wi,Social Lites WI,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19073,Inclusive Neighbourhood Grant to St Hilda's Church - ESOL groups,Provide all learners with some basic equipment to aid their learning. ,GBP,,1821,,2019-08-13,,,,12,360G-trafford-st_hilda's_church_-_esol_groups,St Hilda's Church - ESOL groups,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19074,Inclusive Neighbourhood Grant to Stories of Care,"Through a participatory-led and ring-fenced writing programme, we will recruit a team of young writers and support them to tell their own short fictionalized stories, which will result in two public showcases and a new children's anthology. ",GBP,,2000,,2019-08-13,,,,12,360G-trafford-stories_of_care_,Stories of Care ,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19075,Inclusive Neighbourhood Grant to Strike Soccer School,Offering Weekend Football Coaching Soccer School session for 5-12yrs. ,GBP,,370,,2019-08-13,,,,12,360G-trafford-strike_soccer_school,Strike Soccer School,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19076,Inclusive Neighbourhood Grant to The Friends Of Walkden Gardens,Community Carols Around The Dovecote,GBP,,500,,2019-08-13,,,,12,360G-trafford-the_friends_of_walkden_gardens,The Friends Of Walkden Gardens,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19077,Inclusive Neighbourhood Grant to Bridging the Gap (Manchester),"Holiday Hunger: Supporting Old Trafford families through provision of around 100 Christmas Hampers and food parcels, providing around 900 meals for local families in need.",GBP,,1166.5,,2019-10-17,,,,12,GB-CHC-1170952,Bridging the Gap (Manchester),1170952,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19078,"Inclusive Neighbourhood Grant to Flixton, Urmston and Davyhulme Carnival","Flixton, Urmston and Davyhulme Carnival Funday",GBP,,500,,2019-10-17,,,,12,360G-trafford-flixton_urmston_and_davyhulme_carnival,"Flixton, Urmston and Davyhulme Carnival",,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19079,Inclusive Neighbourhood Grant to Friends of Hullard Park,The Hullard Park Bee Project,GBP,,2000,,2019-10-17,,,,12,360G-trafford-friends_of_hullard_park,Friends of Hullard Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19080,Inclusive Neighbourhood Grant to G-Force,To establish a weekly Community Art and Social Therapy Class in Oldfield Brow,GBP,,2000,,2019-10-17,,,,12,GB-CHC-1110767,G-Force,1110767,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19081,Inclusive Neighbourhood Grant to Kids in Space CIC,Aims to let children and young people learn about what has been so far achieved related to exploring the Earth's Moon since the manned landing 50 years ago.,GBP,,2000,,2019-10-17,,,,12,GB-COH-09284707,Kids in Space CIC,,09284707,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19082,Inclusive Neighbourhood Grant to Love Partington project (under People's Church Partington),Love Partington Fun Day ,GBP,,500,,2019-10-17,,,,12,360G-trafford-love_partington,Love Partington,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19083,Inclusive Neighbourhood Grant to Mossfield Allotments,Funding towards diabled access plot. Please note this is a re-submission with evidence of match funding as requested by a previous Panel,GBP,,1166.5,,2019-10-17,,,,12,360G-trafford-mossfield_allotments,Mossfield Allotments,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19084,Inclusive Neighbourhood Grant to Pulling Together Asian Women's Group,Hidden Talents - A Taste of Asian Arts,GBP,,2000,,2019-10-17,,,,12,360G-trafford-pulling_together_asian_women's_group,Pulling Together Asian Women's Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19085,Inclusive Neighbourhood Grant to SAC32 (Stretford Arts Collective),"Our aim is to deliver a programme of community-based arts activities, culminating in a three-day arts exhibition at Stretford Public Hall with the ambition to build upon the experience of previous exhibitions ",GBP,,2000,,2019-10-17,,,,12,360G-trafford-sac32_stretford_arts_collective,SAC32 (Stretford Arts Collective),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19086,"Inclusive Neighbourhood Grant to Stockdales of Sale, Altrincham and District Ltd",Help us to continue running our Stockies Juniors weekend club,GBP,,2000,,2019-10-17,,,,12,GB-COH-01392344,"Stockdales of Sale, Altrincham and District Ltd",,01392344,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19087,Inclusive Neighbourhood Grant to The Counselling and Family Centre,"Offer a weekly support group to mums at risk of isolation during the perinatal period (pregnancy, childbirth and the early months of parenthood) ",GBP,,1800,,2019-10-17,,,,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19088,Inclusive Neighbourhood Grant to The Friends of Oak Road park,Wildflower seed spreading at Oak Road Park ,GBP,,417,,2019-10-17,,,,12,360G-trafford-the_friends_of_oak_road_park,The Friends of Oak Road park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19089,Inclusive Neighbourhood Grant to TRAFFORD PARENTS FORUM,"To hold a picnic in Worthington Park, in Sale for children and young people with Special Educational Needs and Disabilities (SEND) in Trafford and their families.  ",GBP,,422,,2019-10-17,,,,12,GB-COH-09306230,Trafford Parents Forum Ltd,,09306230,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19090,Inclusive Neighbourhood Grant to Trafford relaxed sign language group,Sessions to continue learning BSL with the help of there tutor.,GBP,,450,,2019-10-17,,,,12,360G-trafford-trafford_relaxed_sign_language_group,Trafford relaxed sign language group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19091,Inclusive Neighbourhood Grant to Volunteer Gardening Group,Invest in the Volunteer Gardening Team and their work in order to make the gardening project and grounds sustainable for the next 5 years,GBP,,1578,,2019-10-17,,,,12,360G-trafford-volunteer_gardening_group,Volunteer Gardening Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG19092,Hate Crime Awareness Grant to Art with Heart CIC,Equalities Workshop in 2020 in Trafford to Year 8 students at Flixton Girls School who have identified a need for our workshop.,GBP,,330,,2019-11-30,,,,12,GB-COH-09281882,Art with Heart CIC,,09281882,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
