name,type,address,postcode,area_name,long,lat
Alfresco,Takeaway/sandwich shop,"19 Rydal Avenue, Hazel Grove, Stockport",SK7 5AW,Stockport,-2.13008499145508,53.380443572998
Amigo,Takeaway/sandwich shop,"16 Church Road, Cheadle Hulme, Cheadle, Stockport",SK8 7JB,Stockport,-2.185601,53.366627
Balti Kitchen,Takeaway/sandwich shop,"32 Bramhall Lane South, Bramhall, Stockport",SK7 1AH,Stockport,-2.164892,53.358461
Bap,Takeaway/sandwich shop,"28 Mersey Square, Stockport,  NA",SK1 1RA,Stockport,-2.162338,53.410023
Bhaji's Takeaway,Takeaway/sandwich shop,"Bhajis Takeaway, Mill Street, Woodley, Stockport",SK6 1QH,Stockport,-2.103661,53.425323
Brunch,Takeaway/sandwich shop,"Flat, 412 Gorton Road, North Reddish, Stockport",SK5 6RS,Stockport,-2.157398,53.449012
Canton,Takeaway/sandwich shop,"22 Berrycroft Lane, Bredbury, Stockport",SK6 3AU,Stockport,-2.10427,53.415777
Cheadle Chippy,Takeaway/sandwich shop,"163 Councillor Lane, Cheadle, Stockport",SK8 2JE,Stockport,-2.194158,53.39109
Cherry Garden,Takeaway/sandwich shop,"24 Chatham Street, Edgeley, Stockport",SK3 9ED,Stockport,-2.166603,53.404192
Chopsticks,Takeaway/sandwich shop,"84 Compstall Road, Romiley, Stockport",SK6 4DE,Stockport,-2.083249,53.414059
Chuis,Takeaway/sandwich shop,"120-122 Stockport Road, Marple, Stockport",SK6 6AH,Stockport,-2.067828,53.395382
Claudio's Patisserie,Takeaway/sandwich shop,"76 Stockport Road, Marple, Stockport",SK6 6AH,Stockport,-2.067828,53.395382
Coco Deli,Takeaway/sandwich shop,"8B Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 5AE,Stockport,-2.190127,53.377209
Coopers,Takeaway/sandwich shop,"178A Wilmslow Road, Heald Green, Cheadle, Stockport",SK8 3BG,Stockport,-2.21721,53.370529
D & F Kitchen,Takeaway/sandwich shop,"453 Manchester Road, Heaton Chapel, Stockport",SK4 5DJ,Stockport,-2.177928,53.4292
Dairyground Takeaway,Takeaway/sandwich shop,"57 Dairyground Road, Bramhall, Stockport",SK7 2QW,Stockport,-2.157105,53.365662
Davenport Fish & Chips,Takeaway/sandwich shop,"185 Bramhall Lane, Cale Green, Stockport",SK2 6JA,Stockport,-2.152562,53.393838
Deep Pan Express,Takeaway/sandwich shop,"65 Castle Street, Edgeley, Stockport",SK3 9AT,Stockport,-2.165526,53.402001
Domino's Pizza,Takeaway/sandwich shop,"5 The Hollins, Marple, Stockport",SK6 6AY,Stockport,-2.06285,53.394746
Domino's Pizza,Takeaway/sandwich shop,"79 Wellington Road South, Stockport,  NA",SK1 3RU,Stockport,-2.159786,53.407348
Domino's Pizza,Takeaway/sandwich shop,"331 Buxton Road, Great Moor, Stockport",SK2 7NL,Stockport,-2.136546,53.388869
Domino's Pizza,Takeaway/sandwich shop,"136A Turves Road, Cheadle Hulme, Cheadle, Stockport",SK8 6AW,Stockport,-2.206703,53.373415
Domino's Pizza,Takeaway/sandwich shop,"341 Wellington Road North, Heaton Chapel, Stockport",SK4 4QG,Stockport,-2.178694,53.428938
Dough Bros / HANK,Takeaway/sandwich shop,"Unit 6D, Waterloo Works, Gorsey Mount Street, Stockport",SK1 3BU,Stockport,-2.151467,53.407349
Empress Of India,Takeaway/sandwich shop,"123 Stockport Road, Marple, Stockport",SK6 6AF,Stockport,-2.067933,53.395103
Fosters Fish & Chips,Takeaway/sandwich shop,"193 Moss Lane, Bramhall, Stockport",SK7 1BA,Stockport,-2.168673,53.357152
Fresh,Takeaway/sandwich shop,"6 Hazelwood Road, Hazel Grove, Stockport",SK7 4LZ,Stockport,-2.113287,53.383563
Garners Lane Pizza Ltd T/A UK Pizza,Takeaway/sandwich shop,"203A Garners Lane, Adswood, Stockport",SK3 8QJ,Stockport,-2.167295,53.388973
Gold Star,Takeaway/sandwich shop,"273 Turncroft Lane, Offerton, Stockport",SK1 4BN,Stockport,-2.139176,53.406879000000004
Golden Boat,Takeaway/sandwich shop,"131 Buxton Road, Heaviley, Stockport",SK2 6LR,Stockport,-2.148477,53.395129
Golden Gate,Takeaway/sandwich shop,"26 Church Road, Cheadle Hulme, Cheadle, Stockport",SK8 7JB,Stockport,-2.185601,53.366627
Golden Gate,Takeaway/sandwich shop,"452 Didsbury Road, Heaton Mersey, Stockport",SK4 3BS,Stockport,-2.205524,53.412356
Goyt Fish Bar,Takeaway/sandwich shop,"8 Goyt Avenue, Marple, Stockport",SK6 7JR,Stockport,-2.063679,53.386108
Gulshan,Takeaway/sandwich shop,"10 Stockport Road, Marple, Stockport",SK6 6BJ,Stockport,-2.061421,53.394774
Harlequin,Takeaway/sandwich shop,"103 Stockport Road, Marple, Stockport",SK6 6AF,Stockport,-2.067933,53.395103
Hawk Green Fryery,Takeaway/sandwich shop,"16 Upper Hibbert Lane, Marple, Stockport",SK6 7HQ,Stockport,-2.063028,53.383277
Heaton's Pizza House,Takeaway/sandwich shop,"70 Heaton Moor Road, Heaton Moor, Stockport",SK4 4NZ,Stockport,-2.183352,53.423538
Hempshaw Lane Fish Bar,Takeaway/sandwich shop,"407 Hempshaw Lane, Offerton, Stockport",SK1 4QA,Stockport,-2.137445,53.401704
Jade Garden,Takeaway/sandwich shop,"508 Gorton Road, North Reddish, Stockport",SK5 6QU,Stockport,-2.157273,53.452005
Just Desserts Bakery,Takeaway/sandwich shop,"203A Bramhall Lane, Cale Green, Stockport",SK2 6JA,Stockport,-2.152562,53.393838
Long Fung,Takeaway/sandwich shop,"44 Kensington Road, Edgeley, Stockport",SK3 0UF,Stockport,-2.184847,53.400444
Lukes Fish And Chips,Takeaway/sandwich shop,"Ground Floor, 63 Cheadle Road, Cheadle Hulme, Cheadle",SK8 5EU,Stockport,-2.198496,53.379613
Mac S Plaice,Takeaway/sandwich shop,"7 Wilmslow Road, Cheadle, Stockport",SK8 1DW,Stockport,-2.21695,53.393118
Marple Express,Takeaway/sandwich shop,"136 Stockport Road, Marple, Stockport",SK6 6DQ,Stockport,-2.069603,53.395758
Marple Thai Kitchen,Takeaway/sandwich shop,"Richmond House, 109 Stockport Road, Marple, Stockport",SK6 6AF,Stockport,-2.06775188446045,53.3950843811035
Mayflower,Takeaway/sandwich shop,"128 Bramhall Lane, Davenport, Stockport",SK3 8SB,Stockport,-2.153707,53.390062
Middle Hillgate Stores,Takeaway/sandwich shop,"12 Middle Hillgate, Stockport,  NA",SK1 3AY,Stockport,-2.154852,53.40739
Mings Oriental Takeaway,Takeaway/sandwich shop,"189 Gatley Road, Gatley, Cheadle, Stockport",SK8 4BB,Stockport,-2.233968,53.392483
Monsterbite Ltd,Takeaway/sandwich shop,"28 Middle Hillgate, Stockport,  NA",SK1 3AY,Stockport,-2.154852,53.40739
MQ Pizza & Grill House,Takeaway/sandwich shop,"140 Nangreave Road, Heaviley, Stockport",SK2 6DG,Stockport,-2.139728,53.396317
Mumbai,Takeaway/sandwich shop,"337 Wellington Road North, Heaton Chapel, Stockport",SK4 4QG,Stockport,-2.178694,53.428938
New King,Takeaway/sandwich shop,"27 Highfield Park Road, Bredbury, Stockport",SK6 2NY,Stockport,-2.113021,53.419185
New Orchid House,Takeaway/sandwich shop,"5 Gillbent Road, Cheadle Hulme, Cheadle, Stockport",SK8 7LE,Stockport,-2.190687,53.36466
New World Chinese Takeway,Takeaway/sandwich shop,"107 Reddish Road, South Reddish, Stockport",SK5 7HP,Stockport,-2.15472,53.424756
Pizza Hut,Takeaway/sandwich shop,"103 Wellington Road South, Stockport,  NA",SK1 3TH,Stockport,-2.157698,53.404096
Pizza Hut,Takeaway/sandwich shop,"273 London Road, Hazel Grove, Stockport",SK7 4PL,Stockport,-2.118657,53.379073
Pizza Hut,Takeaway/sandwich shop,"22A Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 7AB,Stockport,-2.186807,53.374293
Porkys,Takeaway/sandwich shop,"24A Deanery Way, Stockport,  NA",SK1 1NA,Stockport,-2.158792,53.411258
Red Maple,Takeaway/sandwich shop,"190 Higher Hillgate, Heaviley, Stockport",SK1 3QY,Stockport,-2.153395,53.399653
Sandwich Heaven,Takeaway/sandwich shop,"14 Dorchester Parade, Hazel Grove, Stockport",SK7 5HA,Stockport,-2.140144,53.37167
Sea Shell,Takeaway/sandwich shop,"14 Derby Range, Heaton Moor, Stockport",SK4 4AB,Stockport,-2.184059,53.423519
Sol's Takeaway,Takeaway/sandwich shop,"252 Finney Lane, Heald Green, Cheadle, Stockport",SK8 3QD,Stockport,-2.234703,53.37037
Spoilt 4 Choice,Takeaway/sandwich shop,"28 Berrycroft Lane, Bredbury, Stockport",SK6 3AU,Stockport,-2.10427,53.415777
Stockport Road Chippy,Takeaway/sandwich shop,"213 Stockport Road, Cheadle Heath, Stockport",SK3 0RH,Stockport,-2.193735,53.400268
Sushi Haus Hey Mian,Takeaway/sandwich shop,"118B Stockport Road, Marple, Stockport",SK6 6AH,Stockport,-2.06782793998718,53.3953819274902
Tasty Corner,Takeaway/sandwich shop,"67 Dale Street, Edgeley, Stockport",SK3 9QE,Stockport,-2.170936,53.396959
Taylors Fish And Chips,Takeaway/sandwich shop,"7 Woodley Precinct, Woodley, Stockport",SK6 1RJ,Stockport,-2.101226,53.42618
Thai Royal House,Takeaway/sandwich shop,"123 Buxton Road, Heaviley, Stockport",SK2 6LR,Stockport,-2.148477,53.395129
The Barbecue,Takeaway/sandwich shop,"39 School Lane, Heaton Chapel, Stockport",SK4 5DE,Stockport,-2.175995,53.427648
The Bramhall Golf Club Limited,Takeaway/sandwich shop,"Bramhall Golf Club, Ladythorn Road, Bramhall, Stockport",SK7 2EY,Stockport,-2.157683,53.359504
The Clover,Takeaway/sandwich shop,"201 Garners Lane, Adswood, Stockport",SK3 8QJ,Stockport,-2.167295,53.388974
The Corner Cafe,Takeaway/sandwich shop,"24 Broadstone Road, North Reddish, Stockport",SK5 7AE,Stockport,-2.161447,53.436774
The Fish Dock,Takeaway/sandwich shop,"12 Fir Road, Bramhall, Stockport",SK7 2NP,Stockport,-2.1589,53.371502
The Full Monty Takeaway,Takeaway/sandwich shop,"607 Gorton Road, North Reddish, Stockport",SK5 6NX,Stockport,-2.158062,53.453443
The Great Wall,Takeaway/sandwich shop,"1 Ruskin Road, North Reddish, Stockport",SK5 6JS,Stockport,-2.165309,53.446638
The Original Taste,Takeaway/sandwich shop,"183 Gatley Road, Gatley, Cheadle, Stockport",SK8 4BB,Stockport,-2.233968,53.392483
The Sandwich Stop,Takeaway/sandwich shop,"135 Hall Street, Offerton, Stockport",SK1 4HE,Stockport,-2.141355,53.406067
The Snack Shack,Takeaway/sandwich shop,"159 Adswood Road, Cale Green, Stockport",SK3 8HW,Stockport,-2.163486,53.395478
Tiffin (Hazel Grove) Ltd Takeaway,Takeaway/sandwich shop,"2 Buxton Road, Hazel Grove, Stockport",SK7 6AD,Stockport,-2.112603,53.374917
Town Street Fryer,Takeaway/sandwich shop,"9-11 Town Street, Marple Bridge, Stockport",SK6 5AA,Stockport,-2.053338,53.400647
Village Chippy,Takeaway/sandwich shop,"281 Green Lane, Heaton Norris, Stockport",SK4 2LZ,Stockport,-2.176909,53.41571
Village Fish + Chips,Takeaway/sandwich shop,"150 London Road, Hazel Grove, Stockport",SK7 4DJ,Stockport,-2.123427,53.380919
Walkers Retreat Ltd,Takeaway/sandwich shop,"6A Mill Lane, Hazel Grove, Stockport",SK7 6DS,Stockport,-2.11117005348206,53.3671951293945
Watersedge,Takeaway/sandwich shop,"1 Upper Hibbert Lane, Marple, Stockport",SK6 7JQ,Stockport,-2.063647,53.384831
Wok Ever,Takeaway/sandwich shop,"8 Dorchester Parade, Hazel Grove, Stockport",SK7 5HA,Stockport,-2.140144,53.37167
Yummys,Takeaway/sandwich shop,"179-181 Stockport Road, Cheadle, Stockport",SK8 2DP,Stockport,-2.205096,53.395404
Anatolian Turkish Grill,Takeaway/sandwich shop,"409 Buxton Road, Great Moor, Stockport",SK2 7EY,Stockport,-2.134168,53.387973
Battered Cod,Takeaway/sandwich shop,"4 Church Road, Gatley, Cheadle, Stockport",SK8 4NQ,Stockport,-2.236806,53.391804
Belle's Sandwich Bar,Takeaway/sandwich shop,"Street Record, Oldmoor Road, Bredbury, Stockport",NA,Stockport,-2.12104289384748,53.4261151681851
Benny's Chinese Cuisine,Takeaway/sandwich shop,"4 Gatley Road, Cheadle, Stockport",SK8 1PY,Stockport,-2.219012,53.393563
Bentley's Rolls Ltd,Takeaway/sandwich shop,"188 Higher Hillgate, Heaviley, Stockport",SK1 3QY,Stockport,-2.153395,53.399652
Bonani Express,Takeaway/sandwich shop,"142 Turves Road, Cheadle Hulme, Cheadle, Stockport",SK8 6AW,Stockport,-2.206703,53.373415
Brassica Grill,Takeaway/sandwich shop,"27 Shaw Road, Heaton Moor, Stockport",SK4 4AG,Stockport,-2.185472,53.423211
Canadian Charcoal Grill,Takeaway/sandwich shop,"476 Didsbury Road, Heaton Mersey, Stockport",SK4 3BS,Stockport,-2.205524,53.412356
Cantonese Delight,Takeaway/sandwich shop,"102 Gorton Road, North Reddish, Stockport",SK5 6UE,Stockport,-2.158676,53.440562
Chickadees,Takeaway/sandwich shop,"25-27 Wilmslow Road, Cheadle, Stockport",SK8 1DW,Stockport,-2.216949,53.393118
Chinese Emperor,Takeaway/sandwich shop,"411 Buxton Road, Great Moor, Stockport",SK2 7EY,Stockport,-2.134168,53.387973
Crazy Falafel Outlet,Takeaway/sandwich shop,"Unit Nk1, Merseyway, Stockport",SK1 1PL,Stockport,-2.16098809242249,53.4110565185547
Crossleys Bakers,Takeaway/sandwich shop,"377-379 Buxton Road, Great Moor, Stockport",SK2 7EY,Stockport,-2.134168,53.387973
Curry Max,Takeaway/sandwich shop,"288 Gorton Road, North Reddish, Stockport",SK5 6RN,Stockport,-2.156965,53.44593
Deedar Takeaway,Takeaway/sandwich shop,"7 Fiveways Parade, Cavendish Road, Hazel Grove, Stockport",SK7 6DG,Stockport,-2.114222,53.367931
Deen Z Grill,Takeaway/sandwich shop,"176 Hall Street, Offerton, Stockport",SK1 4JG,Stockport,-2.138719,53.4051
Dejeuner,Takeaway/sandwich shop,"160 London Road, Hazel Grove, Stockport",SK7 4DJ,Stockport,-2.123427,53.380919
Don Francisco,Takeaway/sandwich shop,"269 Buxton Road, Great Moor, Stockport",SK2 7NR,Stockport,-2.139255,53.38963
Edwards,Takeaway/sandwich shop,"18 Bowland Road, Woodley, Stockport",SK6 1LJ,Stockport,-2.092122,53.42669
Fillins Catering,Takeaway/sandwich shop,"6 Brooks Street, Heaviley, Stockport",SK1 3HS,Stockport,-2.152001,53.401056
Friary,Takeaway/sandwich shop,"108-110 Castle Street, Edgeley, Stockport",SK3 9AL,Stockport,-2.168383,53.401637
Gatley Tikka Masala,Takeaway/sandwich shop,"195 Gatley Road, Gatley, Cheadle, Stockport",SK8 4BB,Stockport,-2.233968,53.392483
Golden Star,Takeaway/sandwich shop,"20 Haddon Road, Heald Green, Cheadle, Stockport",SK8 3HN,Stockport,-2.221693,53.365514
Grill Express,Takeaway/sandwich shop,"144 Higher Bents Lane, Bredbury, Stockport",SK6 2LU,Stockport,-2.105971,53.416162
Haldi Take Away,Takeaway/sandwich shop,"480 Didsbury Road, Heaton Mersey, Stockport",SK4 3BS,Stockport,-2.205524,53.412356
Hannah's Indian Takeaway,Takeaway/sandwich shop,"42 Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 7AB,Stockport,-2.186807,53.374293
Heaton Moor Fish Bar,Takeaway/sandwich shop,"109 Heaton Moor Road, Heaton Moor, Stockport",SK4 4HY,Stockport,-2.188878,53.417633
High Lane Fish Bar,Takeaway/sandwich shop,"41 Buxton Road, High Lane, Stockport",SK6 8DR,Stockport,-2.075353,53.365005
Hung Twu,Takeaway/sandwich shop,"42 Osborne Street, Bredbury, Stockport",SK6 2BT,Stockport,-2.128421,53.416626
Hung Wan,Takeaway/sandwich shop,"219 Finney Lane, Heald Green, Cheadle, Stockport",SK8 3PX,Stockport,-2.233904,53.369886
J & J's Sandwich Bar,Takeaway/sandwich shop,"18 Marple Road, Offerton, Stockport",SK2 5QB,Stockport,-2.128522,53.400257
Kung Foo's,Takeaway/sandwich shop,"217 Stockport Road, Cheadle Heath, Stockport",SK3 0RH,Stockport,-2.193735,53.400268
Lee's Chinese Food Centre,Takeaway/sandwich shop,"149 Wellington Road North, Heaton Norris, Stockport",SK4 2PF,Stockport,-2.171308,53.418334
Li's Takeaway,Takeaway/sandwich shop,"163 Gillbent Road, Cheadle Hulme, Cheadle, Stockport",SK8 6NH,Stockport,-2.194526,53.359719
Lord Of The Pies,Takeaway/sandwich shop,"42 St Petersgate, Stockport,  NA",SK1 1HL,Stockport,-2.158833,53.409884
Luciano Pizza,Takeaway/sandwich shop,"132A Bramhall Lane, Davenport, Stockport",SK3 8SB,Stockport,-2.153707,53.390062
Lui's Chip Shop,Takeaway/sandwich shop,"138 Nangreave Road, Heaviley, Stockport",SK2 6DG,Stockport,-2.139728,53.396317
Marple Pizza,Takeaway/sandwich shop,"109B Stockport Road, Marple, Stockport",SK6 6AF,Stockport,-2.067752,53.395085
Matt's Plaice,Takeaway/sandwich shop,"11 Berrycroft Lane, Bredbury, Stockport",SK6 3AU,Stockport,-2.10427,53.415777
Mhariam,Takeaway/sandwich shop,"7 Shaw Road, Heaton Moor, Stockport",SK4 4AG,Stockport,-2.185472,53.423211
Mr Chips,Takeaway/sandwich shop,"3 Derby Way, Marple, Stockport",SK6 7AH,Stockport,-2.064307,53.393649
Mr Chips,Takeaway/sandwich shop,"109 Reddish Road, South Reddish, Stockport",SK5 7HP,Stockport,-2.15472,53.424756
New Lee Garden,Takeaway/sandwich shop,"11 School Lane, Heaton Chapel, Stockport",SK4 5DE,Stockport,-2.175995,53.427648
Panicos,Takeaway/sandwich shop,"31 Stockport Road, Marple, Stockport",SK6 6BD,Stockport,-2.061962,53.394369
Papa John's Pizza,Takeaway/sandwich shop,"473-475 Buxton Road, Great Moor, Stockport",SK2 7HE,Stockport,-2.131955,53.387067
Pizza Magic,Takeaway/sandwich shop,"2C Compstall Road, Romiley, Stockport",SK6 4DS,Stockport,-2.087792,53.413777
Reddish Express,Takeaway/sandwich shop,"25 Gorton Road, North Reddish, Stockport",SK5 6AZ,Stockport,-2.159888,53.438439
Reddish Grill,Takeaway/sandwich shop,"18 Broadstone Road, North Reddish, Stockport",SK5 7AE,Stockport,-2.161447,53.436773
Reddish Oriental,Takeaway/sandwich shop,"613-615 Gorton Road, North Reddish, Stockport",SK5 6NX,Stockport,-2.158062,53.453443
Reggies Chippy,Takeaway/sandwich shop,"Unit 3, Bus Station Shops, Mersey Square, Stockport",SK1 1NU,Stockport,-2.161132,53.409377
Sandwich Pound,Takeaway/sandwich shop,"30 Mersey Square, Stockport,  NA",SK1 1RA,Stockport,-2.162338,53.410022
Shabaz Balti House,Takeaway/sandwich shop,"140-142 Higher Bents Lane, Bredbury, Stockport",SK6 2LU,Stockport,-2.105971,53.416162
Sizzling Wok,Takeaway/sandwich shop,"40 Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 7AB,Stockport,-2.186807,53.374293
SK Pizza,Takeaway/sandwich shop,"269 Wellington Road South, Heaviley, Stockport",SK2 6NG,Stockport,-2.155039,53.400837
Spice Room,Takeaway/sandwich shop,"55 Dairyground Road, Bramhall, Stockport",SK7 2QW,Stockport,-2.157105,53.365662
Stockport Pizza House,Takeaway/sandwich shop,"14 St Petersgate, Stockport,  NA",SK1 1HD,Stockport,-2.158068,53.410415
Subway,Takeaway/sandwich shop,"33 Warren Street, Stockport,  NA",SK1 1UD,Stockport,-2.157474,53.41268
Sun Hing,Takeaway/sandwich shop,"41 Great Portwood Street, Portwood, Stockport",SK1 2DW,Stockport,-2.152756,53.414269
The 118 Chinese Takeaway,Takeaway/sandwich shop,"118 Turves Road, Cheadle Hulme, Cheadle, Stockport",SK8 6AW,Stockport,-2.206703,53.373415
The Boulevard Fish & Chips,Takeaway/sandwich shop,"1 The Boulevard, Hazel Grove, Stockport",SK7 5PA,Stockport,-2.120933,53.376239
The Dorchester,Takeaway/sandwich shop,"1 Dorchester Parade, Hazel Grove, Stockport",SK7 5HA,Stockport,-2.140144,53.37167
The Link Chippy,Takeaway/sandwich shop,"152 Middlesex Road, Brinnington, Stockport",SK5 8HJ,Stockport,-2.136908,53.43125
The Sandwich Bar,Takeaway/sandwich shop,"43 St Petersgate, Stockport,  NA",SK1 1DH,Stockport,-2.159025,53.409119
Tiger Chilly,Takeaway/sandwich shop,"424 Reddish Road, North Reddish, Stockport",SK5 7AA,Stockport,-2.159296,53.4371
Treasure City,Takeaway/sandwich shop,"65 Arundel Avenue, Hazel Grove, Stockport",SK7 5LD,Stockport,-2.12737,53.372385
Victoria's Sandwich,Takeaway/sandwich shop,"21 Compstall Road, Romiley, Stockport",SK6 4BT,Stockport,-2.087175,53.414074
Wing Lee,Takeaway/sandwich shop,"414 Manchester Road, Heaton Chapel, Stockport",SK4 5BY,Stockport,-2.174583,53.428153
Yuit Loung,Takeaway/sandwich shop,"62 Old Chapel Street, Edgeley, Stockport",SK3 9HA,Stockport,-2.168115,53.402491
Al Capone,Takeaway/sandwich shop,"13 Worcester Road, Cheadle Hulme, Cheadle, Stockport",SK8 5NW,Stockport,-2.193061,53.38453
B F C,Takeaway/sandwich shop,"7 Berwick Parade, Northumberland Road, Brinnington, Stockport",SK5 8BA,Stockport,-2.135581,53.425786
Bay Of Bengal,Takeaway/sandwich shop,"8 Compstall Road, Romiley, Stockport",SK6 4DS,Stockport,-2.087792,53.413777
Beijing City,Takeaway/sandwich shop,"69 Wellington Road South, Stockport,  NA",SK1 3RU,Stockport,-2.159786,53.407348
Bonani,Takeaway/sandwich shop,"150 Stockport Road, Cheadle, Stockport",SK8 2DP,Stockport,-2.205096,53.395404
Bredbury Fish Bar,Takeaway/sandwich shop,"122 Lower Bents Lane, Bredbury, Stockport",SK6 2NL,Stockport,-2.110737,53.420275
Canadian Charcoal,Takeaway/sandwich shop,"372 Buxton Road, Great Moor, Stockport",SK2 7BY,Stockport,-2.134498,53.387676
Cheadle Tandoori,Takeaway/sandwich shop,"228 Stockport Road, Cheadle, Stockport",SK8 2BT,Stockport,-2.202229,53.396524
Cheung Wing,Takeaway/sandwich shop,"21 Stockport Road, Romiley, Stockport",SK6 3AA,Stockport,-2.092381,53.413945
Chicketo's Limited,Takeaway/sandwich shop,"312A Buxton Road, Great Moor, Stockport",SK2 7DD,Stockport,-2.136921,53.388518
Chilli Hut Ltd,Takeaway/sandwich shop,"219 Stockport Road, Cheadle Heath, Stockport",SK3 0RH,Stockport,-2.193735,53.400268
Chunky Fried Chicken,Takeaway/sandwich shop,"22 Castle Street, Edgeley, Stockport",SK3 9AD,Stockport,-2.165017,53.402379
Cooksons,Takeaway/sandwich shop,"77 Wellington Road South, Stockport,  NA",SK1 3RU,Stockport,-2.159786,53.407347
Famous Chef,Takeaway/sandwich shop,"63 Middle Hillgate, Stockport,  NA",SK1 3EH,Stockport,-2.154141,53.406088
Fiveways Fisheries,Takeaway/sandwich shop,"91 Macclesfield Road, Hazel Grove, Stockport",SK7 6DT,Stockport,-2.114129,53.366835
Food For Thought,Takeaway/sandwich shop,"Cameo House, 321 Buxton Road, Great Moor, Stockport",SK2 7NL,Stockport,-2.136546,53.388868
