area_code,area_name,geography,period,indicator,socio_economic_classification,measure,unit,value
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,164
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,100
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,87
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,370
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,136
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,236
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,199
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,118
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,62
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,197
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,211
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,131
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,90
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,509
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,108
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,259
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,171
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,125
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,74
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,198
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,201
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,131
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,97
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,439
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,372
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,375
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,197
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,159
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,87
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,145
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,137
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,161
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,68
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,442
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,470
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,459
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,190
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,152
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,73
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,117
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,76
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,80
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,98
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,347
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,338
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,372
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,139
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,112
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,41
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,82
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,65
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,43
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,80
